customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,credit score,loan_freq,loan_to_due_ratio,bank_branch_state,bank_branch_country,age,age group
8a858edf57f78fed0157fca0738d7cc5,1989-08-02,Savings,3.289814,6.6711956,GT Bank,Permanent,Graduate,301999897,10,2017-07-28 06:59:57,2017-07-28 05:59:49,30000.0,34500.0,30,Good,767,9,0.8,Lagos,Nigeria,36,Old-aged Adult
8a858f8f5bfd3cfa015c0fee74363802,1984-07-20,Savings,3.2789541,6.5418514,Access Bank,Permanent,Graduate,301978980,3,2017-07-15 11:09:07,2017-07-15 10:09:00,20000.0,24500.0,30,Bad,805,2,0.77,Lagos,Nigeria,41,Old-aged Adult
8a858f785cea234f015cea462d980b62,1991-05-28,Savings,3.2686193,6.4513889,GT Bank,Permanent,Graduate,301990221,2,2017-07-22 01:21:19,2017-07-22 00:21:13,10000.0,13000.0,30,Bad,740,1,0.77,Lagos,Nigeria,34,Old-aged Adult
8a858fcd56b9f22c0156c2f2074c3bed,1984-04-14,Savings,6.7011269,6.231788,Access Bank,Self-Employed,Graduate,301987720,15,2017-07-20 14:53:48,2017-07-20 13:53:34,50000.0,52500.0,30,Good,732,14,0.88,Delta,Nigeria,41,Old-aged Adult
8a858fcf5a192144015a1d262059287d,1980-09-15,Savings,7.4228838,9.0637741,EcoBank,Permanent,Graduate,301996658,8,2017-07-26 10:40:13,2017-07-26 09:40:06,20000.0,24500.0,30,Bad,743,7,0.82,Federal Capital Territory,Nigeria,44,Old-aged Adult
8a858e955631db44015636df81135c1c,1976-03-21,Savings,3.3251987,6.6325165,Access Bank,Permanent,Graduate,301992485,4,2017-07-23 21:38:12,2017-07-23 20:38:06,10000.0,11500.0,15,Good,655,3,0.84,Lagos,Nigeria,49,Old-aged Adult
8a858f9d5668e3f10156768953330256,1992-08-25,Savings,6.9455721,4.8673231,Fidelity Bank,Permanent,Graduate,301990747,4,2017-07-22 13:12:04,2017-07-22 12:11:56,10000.0,11500.0,15,Good,490,3,0.85,Rivers,Nigeria,33,Old-aged Adult
8a858e985885ff6d0158aafe80cd6d88,1991-05-27,Savings,4.0109641,7.4216237,Skye Bank,Permanent,Graduate,301973886,2,2017-07-11 23:35:31,2017-07-11 22:34:19,10000.0,13000.0,30,Good,520,1,0.77,Oyo,Nigeria,34,Old-aged Adult
8a85881053bc33670153c5ffe58162b8,1979-02-10,Savings,3.2130683,6.6053783,Skye Bank,Self-Employed,Secondary,301965622,3,2017-07-05 21:43:48,2017-07-05 20:43:43,10000.0,13000.0,30,Good,777,2,0.77,Ogun State,Nigeria,46,Old-aged Adult
8a858f44578e3d460157964ab3ba7593,1992-03-07,Other,3.3646622,6.6430011,GT Bank,Student,Graduate,301968047,12,2017-07-07 14:12:51,2017-07-07 13:12:45,40000.0,44000.0,30,Bad,749,11,0.88,Lagos,Nigeria,33,Old-aged Adult
8a858eda552adcc201554bd30a8b7730,1987-01-20,Other,7.3594019,9.1424255,UBA,Permanent,Graduate,301996914,2,2017-07-26 12:52:03,2017-07-26 11:51:57,10000.0,13000.0,30,Good,740,1,0.77,Federal Capital Territory,Nigeria,38,Old-aged Adult
8a858f085b8a9695015b8aa42fb011ca,1977-07-07,Savings,7.5902453,9.0505258,First Bank,Permanent,Graduate,301994040,4,2017-07-24 18:55:24,2017-07-24 17:54:47,20000.0,24500.0,30,Good,850,3,0.77,Ado,Nigeria,48,Old-aged Adult
8a858ed55c63db54015c785fae3160ce,1972-12-12,Savings,7.3221224,9.1634635,Access Bank,Permanent,Graduate,301990672,2,2017-07-22 12:13:08,2017-07-22 11:12:55,10000.0,13000.0,30,Bad,777,1,0.87,Federal Capital Territory,Nigeria,52,Old-aged Adult
8a858fff57f7a7a801580093e8d2237a,1987-04-14,Savings,3.1577306,6.464077,Access Bank,Permanent,Secondary,301999566,2,2017-07-27 21:48:48,2017-07-27 20:47:37,10000.0,11500.0,15,Good,520,1,0.87,Lagos,Nigeria,38,Old-aged Adult
8a858e135cb22031015cb663b7c54fa9,1979-10-24,Savings,3.9918867,6.6207717,Skye Bank,Permanent,Graduate,301994764,2,2017-07-25 08:24:34,2017-07-25 07:24:27,10000.0,13000.0,30,Good,740,1,0.77,Lagos,Nigeria,45,Old-aged Adult
8a8589c253ace09b0153b2009e002cba,1971-09-17,Savings,3.3376422,6.5963168,GT Bank,Permanent,Graduate,301979165,13,2017-07-15 13:41:25,2017-07-15 12:41:18,40000.0,48000.0,60,Good,764,12,0.85,Lagos,Nigeria,53,Old-aged Adult
8a8589ec542eaa890154333363443077,1986-02-14,Other,3.8762391,7.3291277,UBA,Permanent,Graduate,301964196,10,2017-07-05 06:05:27,2017-07-05 05:05:21,30000.0,39000.0,60,Bad,722,9,0.9,Oyo,Nigeria,39,Old-aged Adult
8a858ea35d2d2f62015d2e77719b60be,1977-08-09,Savings,7.7638688,4.6222793,GT Bank,Permanent,Graduate,301995875,2,2017-07-25 20:03:40,2017-07-25 19:03:34,10000.0,13000.0,30,Good,814,1,0.87,Akwa Ibom,Nigeria,48,Old-aged Adult
8a858edc554f009d01555ef4a344093f,1988-03-30,Other,3.3113522,6.6659628,Diamond Bank,Permanent,Graduate,301997815,7,2017-07-26 21:34:04,2017-07-26 20:32:53,40000.0,48000.0,60,Good,751,6,0.84,Lagos,Nigeria,37,Old-aged Adult
8a858f045bc9690c015bcabf87506275,1988-07-16,Savings,7.4390367,9.0298283,GT Bank,Permanent,Graduate,302000854,4,2017-07-28 15:57:24,2017-07-28 14:57:17,20000.0,24500.0,30,Bad,814,3,0.8,Federal Capital Territory,Nigeria,37,Old-aged Adult
8a858f1a5b66e6d6015b670a7f721f33,1982-12-26,Savings,3.093473,6.5027341,Diamond Bank,Permanent,Graduate,301969074,4,2017-07-08 10:53:46,2017-07-08 09:53:41,20000.0,24500.0,30,Good,850,3,0.8,Ogun State,Nigeria,42,Old-aged Adult
8a858f0f5bfd79d2015c008a8cba6830,1981-05-03,Savings,4.5104148,8.4475212,GT Bank,Permanent,Graduate,301985988,2,2017-07-19 16:06:52,2017-07-19 15:06:38,10000.0,13000.0,30,Good,795,1,0.77,Kwara,Nigeria,44,Old-aged Adult
8a858f4e5ca72981015ca8ad2f9e5e4e,1991-01-28,Savings,3.2754954,6.5948414,GT Bank,Permanent,Graduate,301970151,2,2017-07-09 12:30:12,2017-07-09 11:30:06,10000.0,13000.0,30,Good,777,1,0.87,Lagos,Nigeria,34,Old-aged Adult
8a858e17562dc227015630cfffe743b5,1983-10-10,Savings,3.5306698,6.9827804,Diamond Bank,Self-Employed,Secondary,301971379,13,2017-07-10 12:46:13,2017-07-10 11:46:06,40000.0,48000.0,60,Good,680,12,0.84,Ogun State,Nigeria,41,Old-aged Adult
8a858e705cb15527015cba67fc8e37fb,1972-06-07,Savings,3.3551682,6.6997748,Zenith Bank,Permanent,Graduate,302000819,2,2017-07-28 15:30:39,2017-07-28 14:30:32,10000.0,13000.0,30,Bad,777,1,0.77,Ogun State,Nigeria,53,Old-aged Adult
8a858e8d56b784480156c30ca7157f73,1977-12-01,Other,3.3356327,6.4464999,Sterling Bank,Permanent,Graduate,301995452,6,2017-07-25 15:09:59,2017-07-25 14:09:51,20000.0,24500.0,30,Good,847,5,0.78,Lagos,Nigeria,47,Old-aged Adult
8a858e0f58afbace0158b493ecd36d7f,1982-08-08,Savings,3.3828068,6.6021278,GT Bank,Permanent,Graduate,301997332,8,2017-07-26 16:36:05,2017-07-26 15:36:00,30000.0,34500.0,30,Good,788,7,0.81,Lagos,Nigeria,43,Old-aged Adult
8a858ec55b441639015b472039ea4a22,1986-03-24,Savings,3.46012,6.4415816,GT Bank,Permanent,Graduate,301963739,4,2017-07-04 18:59:38,2017-07-04 17:59:31,20000.0,24500.0,30,Good,789,3,0.77,Lagos,Nigeria,39,Old-aged Adult
8a858f965c6950da015c7afb7d9f426b,1991-06-06,Savings,3.3058805,6.6100133,GT Bank,Permanent,Graduate,301980717,2,2017-07-16 18:30:56,2017-07-16 17:30:50,10000.0,13000.0,30,Bad,832,1,0.77,Lagos,Nigeria,34,Old-aged Adult
8a858e71570f2c6b01571500eaba110b,1990-01-11,Savings,4.5533716,8.4818785,GT Bank,Student,Graduate,301987450,2,2017-07-20 12:34:58,2017-07-20 11:34:42,10000.0,13000.0,30,Good,740,1,0.87,Kwara,Nigeria,35,Old-aged Adult
8a858e885c63d379015c6908c6fa1856,1985-03-12,Savings,3.3104082,6.5339884,GT Bank,Permanent,Graduate,301977632,2,2017-07-14 13:30:31,2017-07-14 12:30:24,10000.0,13000.0,30,Good,300,1,0.87,Lagos,Nigeria,40,Old-aged Adult
8a858f9c56aaf37d0156b75f67c33f9b,1988-03-30,Other,3.5127603,6.4398591,GT Bank,Self-Employed,Graduate,301972089,12,2017-07-10 20:09:40,2017-07-10 19:09:35,30000.0,34500.0,30,Good,781,11,0.86,Lagos,Nigeria,37,Old-aged Adult
8a858e445cd56553015ce90cc9241ba4,1994-04-19,Savings,3.3853502,6.5508067,GT Bank,Student,Graduate,301968452,2,2017-07-07 19:22:06,2017-07-07 18:22:01,10000.0,13000.0,30,Good,594,1,0.87,Lagos,Nigeria,31,Middle-aged Adult
8a858fa25cfa127c015cfe948bf927b7,1981-12-16,Savings,3.4896385,6.6828144,Fidelity Bank,Permanent,Graduate,301985711,2,2017-07-19 13:41:39,2017-07-19 12:41:33,10000.0,11500.0,15,Bad,777,1,0.87,Lagos,Nigeria,43,Old-aged Adult
8a858e055d0d9bd3015d0dcfc6bd1b1f,1990-01-24,Savings,7.5861802,9.0146061,GT Bank,Permanent,Graduate,301985651,2,2017-07-19 13:16:57,2017-07-19 12:16:51,10000.0,11500.0,15,Good,850,1,0.87,Federal Capital Territory,Nigeria,35,Old-aged Adult
8a858f2d5853901a015861e6f6315db1,1980-07-01,Savings,3.3833472,6.622821,Skye Bank,Permanent,Graduate,301965360,10,2017-07-05 18:41:01,2017-07-05 17:40:43,30000.0,34500.0,30,Good,570,9,0.88,Lagos,Nigeria,45,Old-aged Adult
8a858fe55511cbce01551dc42a7b745c,1985-07-11,Other,6.9480508,4.8138282,GT Bank,Permanent,Graduate,302002237,10,2017-07-29 13:59:04,2017-07-29 12:58:56,40000.0,48000.0,60,Good,698,9,0.81,Rivers,Nigeria,40,Old-aged Adult
8a858fd05bfd7d3c015c00f3ab130a8d,1984-04-21,Savings,7.3656675,8.9772529,GT Bank,Permanent,Graduate,301971550,3,2017-07-10 14:25:22,2017-07-10 13:25:16,10000.0,13000.0,30,Good,814,2,0.77,Federal Capital Territory,Nigeria,41,Old-aged Adult
8a858fc65c7e0e55015c7e2d1b3e10f1,1990-04-11,Savings,7.4139709,9.1152283,GT Bank,Permanent,Graduate,301981508,2,2017-07-17 10:21:27,2017-07-17 09:21:19,10000.0,13000.0,30,Good,814,1,0.77,Federal Capital Territory,Nigeria,35,Old-aged Adult
8a858f6a5d1e09b3015d227616690c90,1985-01-26,Savings,5.6027069,6.3616491,UBA,Permanent,Graduate,301993871,2,2017-07-24 17:21:43,2017-07-24 16:21:35,10000.0,11500.0,15,Good,850,1,0.87,Edo,Nigeria,40,Old-aged Adult
8a858f1e5cef1d91015cf2f349db517a,1985-04-14,Savings,5.6276817,6.2418317,Skye Bank,Permanent,Graduate,302001001,2,2017-07-28 17:12:25,2017-07-28 16:12:18,10000.0,13000.0,30,Good,704,1,0.77,Edo,Nigeria,40,Old-aged Adult
8a858fef570f30e501571f8c9b393e0c,1979-02-02,Other,3.3795451,6.5872192,Diamond Bank,Permanent,Graduate,301985679,3,2017-07-19 13:26:49,2017-07-19 12:26:43,10000.0,13000.0,30,Good,805,2,0.77,Lagos,Nigeria,46,Old-aged Adult
8a858f855d417b4d015d41a765711bd1,1966-02-02,Savings,3.321422,6.6812441,GT Bank,Permanent,Graduate,302002540,2,2017-07-29 17:51:36,2017-07-29 16:51:26,10000.0,13000.0,30,Good,465,1,0.77,Ogun State,Nigeria,59,Old-aged Adult
8a85884e548fad6501549b2ac62a44c6,1988-03-07,Savings,3.3258281,6.4892898,GT Bank,Permanent,Graduate,301971707,5,2017-07-10 15:44:08,2017-07-10 14:44:01,30000.0,34500.0,30,Good,764,4,0.88,Lagos,Nigeria,37,Old-aged Adult
8a858f725d65fce6015d6973ef727ccd,1982-01-23,Savings,3.3842983,6.638095,GT Bank,Permanent,Graduate,302002767,2,2017-07-29 21:22:02,2017-07-29 20:21:55,10000.0,13000.0,30,Bad,429,1,0.77,Lagos,Nigeria,43,Old-aged Adult
8a858f3e589c40610158a57d427715a6,1990-05-01,Savings,3.8079132,7.4001318,GT Bank,Permanent,Graduate,302001054,12,2017-07-28 17:42:50,2017-07-28 16:42:40,10000.0,10000.0,15,Good,817,11,0.89,Oyo,Nigeria,35,Old-aged Adult
8a85881053bc33670153c9dc2e3a4393,1985-11-11,Savings,3.3920415,6.5083978,GT Bank,Permanent,Graduate,301996417,10,2017-07-26 08:27:20,2017-07-26 07:27:13,40000.0,48000.0,60,Good,830,9,0.81,Lagos,Nigeria,39,Old-aged Adult
8a8588fd53c244bc0153c8305ea7338f,1993-12-13,Savings,-2.9799497,56.464013,Zenith Bank,Student,Graduate,301966060,4,2017-07-06 09:25:08,2017-07-06 08:24:54,20000.0,22250.0,15,Bad,643,3,0.84,Scotland,United Kingdom,31,Middle-aged Adult
8a858f6c5bf84cd0015bf87db8561411,1990-01-31,Savings,3.3501381,6.5983164,Access Bank,Permanent,Graduate,301999929,2,2017-07-28 07:24:54,2017-07-28 06:24:48,10000.0,13000.0,30,Good,759,1,0.77,Lagos,Nigeria,35,Old-aged Adult
8a858f735c7cfc3c015c7d63275c4511,1977-10-16,Savings,3.3426733,6.5518686,GT Bank,Permanent,Graduate,302001736,3,2017-07-29 07:52:06,2017-07-29 06:51:59,10000.0,11500.0,15,Good,612,2,0.87,Lagos,Nigeria,47,Old-aged Adult
8a858f475bceed0d015bd029e52a6ff6,1986-06-20,Savings,3.8806443,7.3910921,EcoBank,Permanent,Graduate,301998169,3,2017-07-27 06:42:52,2017-07-27 05:42:46,10000.0,13000.0,30,Good,823,2,0.77,Oyo,Nigeria,39,Old-aged Adult
8a858e705668e16701567177b55b135d,1985-05-28,Savings,3.32765,6.498891666666666,Diamond Bank,Self-Employed,Graduate,301974555,13,2017-07-12 13:03:29,2017-07-12 12:03:24,40000.0,44000.0,30,Good,803,12,0.85,Lagos,Nigeria,40,Old-aged Adult
8a858f0656b7820c0156bb6119ef0adc,1990-02-22,Other,3.4580687,6.4303154,GT Bank,Permanent,Graduate,301963717,11,2017-07-04 18:49:00,2017-07-04 17:48:54,40000.0,44000.0,30,Good,805,10,0.82,Lagos,Nigeria,35,Old-aged Adult
8a858fa25cfa127c015cfa25cc64082f,1986-02-14,Savings,4.6011333,8.4825367,Access Bank,Permanent,Graduate,302003826,2,2017-07-30 18:59:26,2017-07-30 17:59:17,10000.0,13000.0,30,Good,795,1,0.77,Kwara,Nigeria,39,Old-aged Adult
8a858f30551130db01552650061e4aa6,1981-02-28,Other,3.9690267,7.3532833,FCMB,Permanent,Graduate,302004013,10,2017-07-30 22:12:59,2017-07-30 21:11:46,10000.0,12250.0,30,Good,788,9,0.79,Oyo,Nigeria,44,Old-aged Adult
8a858970548359cc0154883481981866,1986-09-07,Other,7.4579127,9.0765736,GT Bank,Permanent,Primary,301962360,9,2017-07-03 23:42:45,2017-07-03 22:42:39,40000.0,44000.0,30,Good,797,8,0.8,Federal Capital Territory,Nigeria,38,Old-aged Adult
8a858e445ca25ee3015ca3a198a83db7,1986-04-24,Savings,5.7977119,5.5001108,First Bank,Permanent,Graduate,301987116,2,2017-07-20 09:36:26,2017-07-20 08:36:20,10000.0,13000.0,30,Good,850,1,0.77,Delta,Nigeria,39,Old-aged Adult
8a858ec05ab27176015ab2befe283801,1987-05-26,Savings,3.850975,7.444346666666666,GT Bank,Permanent,Graduate,301999162,8,2017-07-27 16:56:07,2017-07-27 15:56:02,20000.0,24500.0,30,Bad,746,7,0.88,Oyo,Nigeria,38,Old-aged Adult
8a858f0a56ffda56015709bcc2330c44,1992-09-21,Other,4.7354259,7.6253075,EcoBank,Self-Employed,Graduate,301986712,4,2017-07-20 11:03:44,2017-07-20 01:34:02,10000.0,13000.0,30,Bad,802,3,0.77,Osun,Nigeria,32,Old-aged Adult
8a858f2c58dc6e680158ee00f462655f,1994-06-16,Savings,6.985655,4.8382233,Diamond Bank,Student,Graduate,301969554,2,2017-07-08 18:08:21,2017-07-08 17:08:07,10000.0,13000.0,30,Good,337,1,0.87,Rivers,Nigeria,31,Middle-aged Adult
8a858f585cf9d48b015d0415fe863a5f,1985-10-03,Savings,3.8918491,7.3269898,First Bank,Permanent,Graduate,301975187,2,2017-07-12 21:03:14,2017-07-12 20:03:07,10000.0,13000.0,30,Good,429,1,0.77,Oyo,Nigeria,39,Old-aged Adult
8a858e65582a517e0158352220c06174,1995-05-05,Other,3.4310048,6.4533193,Zenith Bank,Permanent,Graduate,301985684,10,2017-07-19 13:29:35,2017-07-19 12:29:28,40000.0,44000.0,30,Good,814,9,0.83,Lagos,Nigeria,30,Middle-aged Adult
8a858ef25c8393f8015c87a580106a78,1990-11-15,Savings,3.4553566,6.4305724,Diamond Bank,Permanent,Graduate,301995482,3,2017-07-25 15:22:46,2017-07-25 14:22:39,10000.0,13000.0,30,Bad,640,2,0.77,Lagos,Nigeria,34,Old-aged Adult
8a85890754145ace01542184054739e2,1981-06-20,Other,3.3789046,6.5025448,First Bank,Permanent,Graduate,301984376,12,2017-07-18 17:58:53,2017-07-18 16:58:47,30000.0,33000.0,30,Good,803,11,0.83,Lagos,Nigeria,44,Old-aged Adult
8a858ee55cb156e6015cbc9977ac4911,1983-04-27,Savings,4.6066399,8.4660953,Skye Bank,Permanent,Graduate,301977092,2,2017-07-14 08:53:35,2017-07-14 07:53:29,10000.0,11500.0,15,Good,850,1,0.87,Kwara,Nigeria,42,Old-aged Adult
8a858f555cacacdf015caf9e0dfd5c87,1979-08-05,Savings,3.3683365,6.6418975,GT Bank,Permanent,Graduate,301990431,2,2017-07-22 09:03:11,2017-07-22 08:03:02,10000.0,11500.0,15,Bad,814,1,0.87,Lagos,Nigeria,46,Old-aged Adult
8a858e395cb1d4d9015cbf845d616275,1983-03-14,Savings,8.733875,5.9654683,Zenith Bank,Permanent,Graduate,301979884,2,2017-07-16 01:14:32,2017-07-16 00:14:26,10000.0,13000.0,30,Good,795,1,0.77,Cross River,Nigeria,42,Old-aged Adult
8a858e0a5668e69c01566f643ad645a9,1972-03-10,Other,3.5150748,6.4287105,GT Bank,Self-Employed,Secondary,301977841,10,2017-07-14 15:11:26,2017-07-14 14:11:18,20000.0,24500.0,30,Good,745,9,0.78,Lagos,Nigeria,53,Old-aged Adult
8a858e7855113fb701551a79202d4dff,1984-10-24,Other,3.4271583,6.4358009,Skye Bank,Permanent,Graduate,301958510,10,2017-07-01 03:37:49,2017-07-01 02:37:40,10000.0,13000.0,30,Good,651,9,0.86,Lagos,Nigeria,40,Old-aged Adult
8a858f0d58a18ebc0158b4c0607f4bfc,1981-10-27,Savings,7.3346092,9.1556516,GT Bank,Permanent,Graduate,301964788,8,2017-07-05 12:39:01,2017-07-05 11:38:47,10000.0,13000.0,30,Good,804,7,0.79,Federal Capital Territory,Nigeria,43,Old-aged Adult
8a858e455c1bf763015c1e4b3fcd7b98,1979-09-05,Savings,3.2616983,6.5077577,UBA,Permanent,Graduate,301963512,3,2017-07-04 16:35:14,2017-07-04 15:35:07,10000.0,13000.0,30,Good,740,2,0.82,Lagos,Nigeria,45,Old-aged Adult
8a858f9f5bd99987015be244892f09c4,1976-05-11,Savings,6.3584366,4.9403185,GT Bank,Permanent,Graduate,301970890,3,2017-07-10 07:26:48,2017-07-10 06:26:42,10000.0,13000.0,30,Bad,850,2,0.77,Bayelsa,Nigeria,49,Old-aged Adult
8a858fed5cabd3a0015cac23520a3743,1992-12-02,Savings,5.6554867,5.9319564,Stanbic IBTC,Permanent,Graduate,301964989,2,2017-07-05 14:48:31,2017-07-05 13:48:26,10000.0,13000.0,30,Good,814,1,0.87,Delta,Nigeria,32,Old-aged Adult
8a858ee25ca1a0f9015ca1a5d5d50289,1981-04-19,Current,3.4052068,6.5816496,First Bank,Permanent,Graduate,301973325,2,2017-07-11 16:12:42,2017-07-11 15:12:36,10000.0,13000.0,30,Good,795,1,0.77,Lagos,Nigeria,44,Old-aged Adult
8a858fa25c120898015c15c3d3804d2a,1971-09-12,Current,4.52556,8.4774533,UBA,Permanent,Graduate,301962418,2,2017-07-04 02:19:55,2017-07-04 01:19:49,10000.0,13000.0,30,Good,722,1,0.77,Kwara,Nigeria,53,Old-aged Adult
8a858e045cd5b1d6015cd6da7b3b4bf2,1985-03-03,Savings,7.4602796,9.0065501,Access Bank,Permanent,Graduate,301986396,2,2017-07-19 20:12:12,2017-07-19 19:12:05,10000.0,13000.0,30,Bad,740,1,0.77,Federal Capital Territory,Nigeria,40,Old-aged Adult
8a858f7e5c213ef4015c2a793b4e005d,1981-02-13,Savings,3.4942816,6.601766,First Bank,Permanent,Graduate,301994680,3,2017-07-25 07:32:13,2017-07-25 06:32:05,10000.0,13000.0,30,Good,850,2,0.77,Lagos,Nigeria,44,Old-aged Adult
8a858eff5b393484015b393efe3a0bc8,1987-09-12,Savings,4.75875,7.6479717,Skye Bank,Permanent,Graduate,301963536,3,2017-07-04 16:52:19,2017-07-04 15:52:14,10000.0,13000.0,30,Bad,759,2,0.77,Osun,Nigeria,37,Old-aged Adult
8a858f3d5bfc954e015bfcd515222cca,1984-09-24,Savings,7.5865189,6.4728089,EcoBank,Permanent,Graduate,301969681,3,2017-07-08 20:45:01,2017-07-08 19:44:55,10000.0,13000.0,30,Good,805,2,0.77,Enugu,Nigeria,40,Old-aged Adult
8a858e5f59daa31f0159dae64bfb2983,1978-02-01,Savings,3.3382178,6.5672709,EcoBank,Permanent,Graduate,301975651,6,2017-07-13 09:00:25,2017-07-13 08:00:19,10000.0,13000.0,30,Good,778,5,0.77,Lagos,Nigeria,47,Old-aged Adult
8a858f0f5bfd79d2015c0647c85b2c1d,1982-01-03,Savings,3.3629816,6.6532733,UBA,Permanent,Graduate,301965730,3,2017-07-05 23:40:19,2017-07-05 22:40:12,10000.0,13000.0,30,Good,741,2,0.77,Ogun State,Nigeria,43,Old-aged Adult
8a858f305c8dd672015c930f506d4b53,1976-09-27,Savings,3.4896833,6.62533,Keystone Bank,Permanent,Graduate,301985475,2,2017-07-19 11:54:34,2017-07-19 10:54:26,10000.0,13000.0,30,Bad,740,1,0.77,Lagos,Nigeria,48,Old-aged Adult
8a858ea75cef5535015cf0dbda69796c,1993-12-06,Savings,3.6087702,6.5051235,Diamond Bank,Permanent,Graduate,302000288,2,2017-07-28 10:56:13,2017-07-28 09:56:08,10000.0,13000.0,30,Bad,795,1,0.77,Lagos,Nigeria,31,Middle-aged Adult
8a858e71570f2c6b01571b8a24c8492f,1984-04-26,Savings,7.0238027,4.8027958,First Bank,Permanent,Graduate,301975163,7,2017-07-12 20:36:10,2017-07-12 19:35:00,30000.0,34500.0,30,Good,625,6,0.87,Rivers,Nigeria,41,Old-aged Adult
8a858ea35a28b88b015a3be970e0681d,1986-01-08,Savings,7.4654217,9.08262,EcoBank,Permanent,Graduate,301965790,6,2017-07-06 03:15:27,2017-07-06 02:15:22,20000.0,24500.0,30,Good,759,5,0.79,Federal Capital Territory,Nigeria,39,Old-aged Adult
8a858e235bd971a4015bdbb925cf4332,1982-08-29,Savings,8.3499849,5.0369405,Heritage Bank,Permanent,Graduate,301994552,5,2017-07-25 04:14:03,2017-07-25 03:13:55,20000.0,24500.0,30,Good,594,4,0.81,Cross River,Nigeria,43,Old-aged Adult
8a858e775c362114015c3c3360be7962,1985-01-16,Savings,3.3870229,6.5877342,GT Bank,Permanent,Graduate,301963895,2,2017-07-04 20:45:59,2017-07-04 19:45:52,10000.0,11500.0,15,Good,850,1,0.87,Lagos,Nigeria,40,Old-aged Adult
8a858fda5c3b0f1c015c3e044f36670b,1983-05-16,Savings,3.348978,6.6594794,Skye Bank,Permanent,Graduate,301996243,3,2017-07-26 05:15:29,2017-07-26 04:15:22,10000.0,13000.0,30,Good,823,2,0.77,Lagos,Nigeria,42,Old-aged Adult
8a858e245b680423015b7533a0a14d64,1981-05-03,Savings,3.256355,6.665704,Access Bank,Permanent,Graduate,301972058,4,2017-07-10 19:48:18,2017-07-10 18:48:13,15000.0,18375.0,30,Bad,808,3,0.77,Lagos,Nigeria,44,Old-aged Adult
8a858fcb5bab1fda015baf266f6645c9,1984-05-26,Savings,3.2833565,6.5311681,Standard Chartered,Permanent,Graduate,301964677,3,2017-07-05 11:38:12,2017-07-05 10:38:05,10000.0,13000.0,30,Good,777,2,0.77,Lagos,Nigeria,41,Old-aged Adult
8a858e6f5668e01701568f65c3b52b07,1988-11-09,Other,9.8137117,10.3293467,First Bank,Student,Graduate,301984398,12,2017-07-18 18:18:38,2017-07-18 17:18:31,50000.0,57500.0,90,Good,778,11,0.84,Bauchi,Nigeria,36,Old-aged Adult
8a858e165a47b2fd015a4aff578837c6,1983-12-09,Savings,4.7172445,8.1531305,UBA,Permanent,Graduate,301966746,6,2017-07-06 16:17:21,2017-07-06 15:17:14,30000.0,34500.0,30,Good,737,5,0.79,Kwara,Nigeria,41,Old-aged Adult
8a858e41579fc64b0157a8140dfb465e,1973-01-03,Other,5.7268558,5.5421424,Diamond Bank,Self-Employed,Graduate,301966351,15,2017-07-06 12:29:48,2017-07-06 11:29:42,50000.0,52500.0,30,Good,676,14,0.88,Delta,Nigeria,52,Old-aged Adult
8a858eef55548905015569ca99fe1368,1968-11-19,Other,3.7055958,6.8803114,GT Bank,Self-Employed,Graduate,301998099,8,2017-07-27 03:56:58,2017-07-27 02:55:49,20000.0,24500.0,30,Good,777,7,0.78,Ogun State,Nigeria,56,Old-aged Adult
8a858f955a6a6b5f015a6af38de9503c,1983-03-09,Savings,7.5683016,8.9797097,Sterling Bank,Permanent,Graduate,301973949,5,2017-07-12 01:48:54,2017-07-12 00:48:45,20000.0,24500.0,30,Good,809,4,0.78,Federal Capital Territory,Nigeria,42,Old-aged Adult
8a858ef25c8393f8015c83e086201108,1977-03-13,Savings,3.2780078,6.6296009,GT Bank,Permanent,Graduate,301994886,2,2017-07-25 09:38:08,2017-07-25 08:37:59,10000.0,13000.0,30,Good,832,1,0.77,Lagos,Nigeria,48,Old-aged Adult
8a85881053bc33670153c762675d3e71,1978-12-03,Savings,3.17624,6.4613016,GT Bank,Self-Employed,Graduate,301992942,7,2017-07-24 09:33:33,2017-07-24 08:33:17,30000.0,34500.0,30,Good,725,6,0.83,Lagos,Nigeria,46,Old-aged Adult
8a858eb85cef9327015cf2b1db7c052c,1987-09-22,Savings,3.4272868,6.464175,GT Bank,Permanent,Graduate,301991268,2,2017-07-22 20:59:56,2017-07-22 19:59:47,10000.0,13000.0,30,Good,410,1,0.77,Lagos,Nigeria,37,Old-aged Adult
8a858ea75cef5535015cefde9da1490e,1986-02-17,Savings,4.546487,8.4526362,GT Bank,Permanent,Graduate,301998930,2,2017-07-27 15:21:48,2017-07-27 14:21:42,10000.0,11500.0,15,Good,447,1,0.87,Kwara,Nigeria,39,Old-aged Adult
8a858ec25a4d1d16015a5004af0d4d20,1992-12-09,Savings,6.7717363,6.1265464,Diamond Bank,Permanent,Graduate,301987403,5,2017-07-20 12:07:31,2017-07-20 11:07:21,20000.0,22250.0,15,Good,777,4,0.85,Anambra,Nigeria,32,Old-aged Adult
